plotID,plot,size,structure,species,n,k
28SW,28SW-30-04,25,Pancang,Cangkore,4,0
28SW,28SW-30-04,25,Pancang,Buluh,7,0
28SW,28SW-30-04,100,Tiang,heucit,1,39
28SW,28SW-30-04,100,Tiang,Huru,1,44
28SW,28SW-30-04,100,Tiang,Bengang,1,38
28SW,28SW-30-04,100,Tiang,Dahu,1,52
28SW,28SW-30-04,100,Tiang,Ki tambaga,1,58
28SW,28SW-30-04,400,Pohon,Dahu,1,66
28SW,28SW-30-04,400,Pohon,heucit,1,69
28SW,28SW-30-04,400,Pohon,Ki tambaga,1,180
28SW,28SW-30-04,400,Pohon,Ganitri,1,103
28SW,28SW-30-04,400,Pohon,Huru,1,110
28SW,28SW-30-04,400,Pohon,Ki kacang,1,91
28SW,28SW-30-04,400,Pohon,Leungsir,1,77
28SW,28SW-30-04,400,Pohon,Taritih,1,80
28SW,28SW-30-05,4,TB-semai,Canar,4,0
28SW,28SW-30-05,4,TB-semai,Rotan,10,0
28SW,28SW-30-05,4,TB-semai,Bingbin,5,0
28SW,28SW-30-05,4,TB-semai,Papakuan,6,0
28SW,28SW-30-05,4,TB-semai,Patat,3,0
28SW,28SW-30-05,25,Pancang,Bingbin,1,0
28SW,28SW-30-05,25,Pancang,Ki beureum,3,0
28SW,28SW-30-05,25,Pancang,Buluh,1,0
28SW,28SW-30-05,100,Tiang,Ki calung,1,38
28SW,28SW-30-05,100,Tiang,Angrit,1,51
28SW,28SW-30-05,100,Tiang,Hanjiat,1,51
28SW,28SW-30-05,100,Tiang,Ki mokla,1,59
28SW,28SW-30-05,100,Tiang,jirak,1,57
28SW,28SW-30-05,400,Pohon,Heas,1,64
28SW,28SW-30-05,400,Pohon,Heas,1,65
28SW,28SW-30-05,400,Pohon,Huru medang,1,105
28SW,28SW-30-05,400,Pohon,Bengang,1,65
28SW,28SW-30-05,400,Pohon,Ki sampang,1,72
28SW,28SW-30-05,400,Pohon,Teureup,1,156
28SW,28SW-30-05,400,Pohon,Bihbul,1,109
28SW,28SW-30-05,400,Pohon,Pangsor,1,70
28SW,28SW-30-05,400,Pohon,Huru payung,1,83
28SW,28SW-30-05,400,Pohon,Hanjiat,1,97
28SW,28SW-30-05,400,Pohon,Puspa,1,154
28SW,28SW-41-01,4,TB-semai,Harendong,6,0
28SW,28SW-41-01,4,TB-semai,Sayar,9,0
28SW,28SW-41-01,4,TB-semai,Rotan,4,0
28SW,28SW-41-01,4,TB-semai,Patat,3,0
28SW,28SW-41-01,4,TB-semai,Papakuan,3,0
28SW,28SW-41-01,4,TB-semai,Bingbin,4,0
28SW,28SW-41-01,25,Pancang,Sayar,3,0
28SW,28SW-41-01,25,Pancang,Sulangkar,4,0
28SW,28SW-41-01,25,Pancang,Papakuan,1,0
28SW,28SW-41-01,25,Pancang,Ki segel,10,0
28SW,28SW-41-01,25,Pancang,Mehmal,2,0
28SW,28SW-41-01,25,Pancang,Benying,1,0
28SW,28SW-41-01,25,Pancang,Ki tulang,4,0
28SW,28SW-41-01,25,Pancang,Huru medang,3,0
28SW,28SW-41-01,100,Tiang,Huru medang,1,48
28SW,28SW-41-01,100,Tiang,Huru payung,1,32
28SW,28SW-41-01,100,Tiang,Ki calung,1,48
28SW,28SW-41-01,100,Tiang,Ki calung,1,36
28SW,28SW-41-01,100,Tiang,Ki calung,1,57
28SW,28SW-41-01,100,Tiang,Ki kangkareng,1,56
28SW,28SW-41-01,400,Pohon,Dahu,1,131
28SW,28SW-41-01,400,Pohon,Ki kangkareng,1,77
28SW,28SW-41-01,400,Pohon,Padali,1,145
28SW,28SW-41-01,400,Pohon,Puspa,1,99
28SW,28SW-41-01,400,Pohon,Ki kacang,1,92
28SW,28SW-41-01,400,Pohon,Ki dangdeur,1,90
28SW,28SW-41-01,400,Pohon,Ki kacang,1,110
28SW,28SW-41-01,400,Pohon,Carelang,1,113
28SW,28SW-41-02,4,TB-semai,Salam,4,0
28SW,28SW-41-02,4,TB-semai,Harendong,6,0
28SW,28SW-41-02,4,TB-semai,Bingbin,7,0
28SW,28SW-41-02,4,TB-semai,Rotan,8,0
28SW,28SW-41-02,4,TB-semai,Singa depa,13,0
28SW,28SW-41-02,4,TB-semai,Cariang,3,0
28SW,28SW-41-02,25,Pancang,Ki huut,3,0
28SW,28SW-41-02,25,Pancang,Mehmal,4,0
28SW,28SW-41-02,25,Pancang,Bingbin,5,0
28SW,28SW-41-02,25,Pancang,Sulangkar,3,0
28SW,28SW-41-02,25,Pancang,Rotan,9,0
28SW,28SW-41-02,25,Pancang,Padali,1,0
28SW,28SW-41-02,25,Pancang,heucit,3,0
28SW,28SW-41-02,100,Tiang,heucit,1,46
28SW,28SW-41-02,100,Tiang,Katulampa,1,57
28SW,28SW-41-02,100,Tiang,Purut,1,53
28SW,28SW-41-02,100,Tiang,Heas,1,56
28SW,28SW-41-02,400,Pohon,Hanjiat,1,72
28SW,28SW-41-02,400,Pohon,Ki beureum,1,93
28SW,28SW-41-02,400,Pohon,Angrit,1,151
28SW,28SW-41-02,400,Pohon,Huru nangka,1,145
28SW,28SW-41-02,400,Pohon,Ki pare,1,169
28SW,28SW-41-02,400,Pohon,Ki kacang,1,77
28SW,28SW-41-02,400,Pohon,Padali,1,165
28SW,28SW-41-02,400,Pohon,Hanjiat,1,96
28SW,28SW-41-02,400,Pohon,Pinango,1,99
28SW,28SW-41-02,400,Pohon,Kondang,1,85
28SW,28SW-41-03,4,TB-semai,Papakuan,5,0
28SW,28SW-41-03,4,TB-semai,Rotan,24,0
28SW,28SW-41-03,4,TB-semai,Cariang,1,0
28SW,28SW-41-03,4,TB-semai,Harendong,3,0
28SW,28SW-41-03,4,TB-semai,Patat,4,0
28SW,28SW-41-03,25,Pancang,Kasongket,5,0
28SW,28SW-41-03,25,Pancang,Ki beureum,3,0
28SW,28SW-41-03,25,Pancang,Bangban,7,0
28SW,28SW-41-03,25,Pancang,Rotan,6,0
28SW,28SW-41-03,25,Pancang,Sayar,3,0
28SW,28SW-41-03,25,Pancang,Mehmal,4,0
28SW,28SW-41-03,100,Tiang,Ki kacang,1,43
28SW,28SW-41-03,100,Tiang,Ki segel,1,60
28SW,28SW-41-03,100,Tiang,Cangkudu,1,34
28SW,28SW-41-03,100,Tiang,Leungsir,1,54
28SW,28SW-41-03,400,Pohon,Ki sampang,1,77
28SW,28SW-41-03,400,Pohon,Ki kacang,1,96
28SW,28SW-41-03,400,Pohon,Ki segel,1,66
28SW,28SW-41-03,400,Pohon,Binong,1,91
28SW,28SW-41-03,400,Pohon,Gadog,1,86
28SW,28SW-41-03,400,Pohon,Taritih,1,81
28SW,28SW-41-03,400,Pohon,Puspa,1,95
28SW,28SW-41-04,4,TB-semai,Pisang kole,3,0
28SW,28SW-41-04,4,TB-semai,Bingbin,6,0
28SW,28SW-41-04,4,TB-semai,Harendong,5,0
28SW,28SW-41-04,4,TB-semai,Sayar,7,0
28SW,28SW-41-04,4,TB-semai,Canar,2,0
28SW,28SW-41-04,25,Pancang,Sulangkar,4,0
28SW,28SW-41-04,25,Pancang,Katulampa,3,0
28SW,28SW-41-04,25,Pancang,Babanyaran,4,0
28SW,28SW-41-04,25,Pancang,Bingbin,6,0
28SW,28SW-41-04,25,Pancang,Papakuan,4,0
28SW,28SW-41-04,25,Pancang,Pisang kole,1,0
28SW,28SW-41-04,25,Pancang,Tepus,6,0
28SW,28SW-41-04,25,Pancang,Sayar,3,0
28SW,28SW-41-04,25,Pancang,Salam,4,0
28SW,28SW-41-04,25,Pancang,Benying,2,0
28SW,28SW-41-04,100,Tiang,heucit,1,37
28SW,28SW-41-04,100,Tiang,Ki teja,1,45
28SW,28SW-41-04,100,Tiang,Ki kacang,1,54
28SW,28SW-41-04,100,Tiang,Ki soge,1,51
28SW,28SW-41-04,400,Pohon,Mara,1,65
28SW,28SW-41-04,400,Pohon,Ki kacang,1,86
28SW,28SW-41-04,400,Pohon,Hanjiat,1,94
28SW,28SW-41-04,400,Pohon,Ceuri,1,72
28SW,28SW-41-04,400,Pohon,jirak,1,93
28SW,28SW-41-05,4,TB-semai,Cariang,2,0
28SW,28SW-41-05,4,TB-semai,Papakuan,6,0
28SW,28SW-41-05,4,TB-semai,Sayar,5,0
28SW,28SW-41-05,4,TB-semai,Bingbin,3,0
28SW,28SW-41-05,4,TB-semai,Harendong,3,0
28SW,28SW-41-05,25,Pancang,Kanyere,4,0
28SW,28SW-41-05,25,Pancang,Tepus,16,0
28SW,28SW-41-05,25,Pancang,Patat,3,0
28SW,28SW-41-05,25,Pancang,Sulangkar,4,0
28SW,28SW-41-05,25,Pancang,Kalabahe,1,0
28SW,28SW-41-05,25,Pancang,Rotan,6,0
28SW,28SW-41-05,25,Pancang,Hantap,3,0
28SW,28SW-41-05,25,Pancang,Benying,2,0
28SW,28SW-41-05,25,Pancang,Mara,1,0
28SW,28SW-41-05,100,Tiang,Ki kacang,1,34
28SW,28SW-41-05,100,Tiang,Ki kacang,1,48
28SW,28SW-41-05,100,Tiang,Padali,1,57
28SW,28SW-41-05,100,Tiang,Buluh,1,52
28SW,28SW-41-05,400,Pohon,Ki kacang,1,71
28SW,28SW-41-05,400,Pohon,Huru kemplong,1,92
28SW,28SW-41-05,400,Pohon,Ki harupat,1,83
15ZA,15ZA-33-01,4,TB-semai,Kaman,16,0
15ZA,15ZA-33-01,4,TB-semai,Rotan,1,0
15ZA,15ZA-33-01,4,TB-semai,Bingbin,3,0
15ZA,15ZA-33-01,4,TB-semai,Ki barela,2,0
15ZA,15ZA-33-01,4,TB-semai,Ki endog,4,0
15ZA,15ZA-33-01,4,TB-semai,Mehmal,5,0
15ZA,15ZA-33-01,4,TB-semai,Hampelas,1,0
15ZA,15ZA-33-01,25,Pancang,Ki endog,5,0
15ZA,15ZA-33-01,25,Pancang,Huru payung,1,0
15ZA,15ZA-33-01,25,Pancang,Kaman,11,0
15ZA,15ZA-33-01,25,Pancang,Angrit,2,0
15ZA,15ZA-33-01,25,Pancang,Huru nangka,3,0
15ZA,15ZA-33-01,25,Pancang,Ceuri,1,0
15ZA,15ZA-33-01,25,Pancang,Ki batok,3,0
15ZA,15ZA-33-01,25,Pancang,Padali,4,0
15ZA,15ZA-33-01,100,Tiang,Purut,1,44
15ZA,15ZA-33-01,100,Tiang,Lampeni ,1,51
15ZA,15ZA-33-01,100,Tiang,Purut,1,64
15ZA,15ZA-33-01,400,Pohon,Hanjiat,1,139
15ZA,15ZA-33-01,400,Pohon,Angrit,1,64
15ZA,15ZA-33-01,400,Pohon,Hanjiat,1,73
15ZA,15ZA-33-01,400,Pohon,Pinango,1,103
15ZA,15ZA-33-01,400,Pohon,Pinango,1,72
15ZA,15ZA-33-01,400,Pohon,Hanjiat,1,94
15ZA,15ZA-33-01,400,Pohon,Taritih,1,83
15ZA,15ZA-33-01,400,Pohon,Salam,1,95
15ZA,15ZA-33-01,400,Pohon,Huru payung,1,150
15ZA,15ZA-33-01,400,Pohon,Ceuri,1,73
15ZA,15ZA-33-01,400,Pohon,Ki huut,1,130
15ZA,15ZA-33-02,4,TB-semai,Hata,6,0
15ZA,15ZA-33-02,4,TB-semai,Rotan,10,0
15ZA,15ZA-33-02,4,TB-semai,Kaman,1,0
15ZA,15ZA-33-02,4,TB-semai,Tapo,2,0
15ZA,15ZA-33-02,25,Pancang,Ipis kulit,4,0
15ZA,15ZA-33-02,25,Pancang,Lampeni ,5,0
15ZA,15ZA-33-02,25,Pancang,Ki huut,3,0
15ZA,15ZA-33-02,25,Pancang,Ki mokla,2,0
15ZA,15ZA-33-02,25,Pancang,Cangcaratan,3,0
15ZA,15ZA-33-02,100,Tiang,Ki calung,1,32
15ZA,15ZA-33-02,100,Tiang,Huru payung,1,58
15ZA,15ZA-33-02,100,Tiang,Hanjiat,1,39
15ZA,15ZA-33-02,100,Tiang,Huru payung,1,59
15ZA,15ZA-33-02,400,Pohon,Hanjiat,1,61
15ZA,15ZA-33-02,400,Pohon,Hanjiat,1,64
15ZA,15ZA-33-02,400,Pohon,Huru payung,1,75
15ZA,15ZA-33-02,400,Pohon,Hanjiat,1,117
15ZA,15ZA-33-02,400,Pohon,Katulampa,1,63
15ZA,15ZA-33-02,400,Pohon,Purut,1,128
15ZA,15ZA-33-02,400,Pohon,Pinango,1,144
15ZA,15ZA-33-02,400,Pohon,Purut,1,120
15ZA,15ZA-33-02,400,Pohon,Angrit,1,127
15ZA,15ZA-33-02,400,Pohon,Ki huut,1,113
15ZA,15ZA-33-02,400,Pohon,Taritih,1,96
15ZA,15ZA-33-03,4,TB-semai,Rotan,6,0
15ZA,15ZA-33-03,4,TB-semai,Kaman,9,0
15ZA,15ZA-33-03,4,TB-semai,Parasi,3,0
15ZA,15ZA-33-03,25,Pancang,Hantap,2,0
15ZA,15ZA-33-03,25,Pancang,Lampeni ,4,0
15ZA,15ZA-33-03,25,Pancang,Ki huut,3,0
15ZA,15ZA-33-03,25,Pancang,Ki mokla,2,0
15ZA,15ZA-33-03,25,Pancang,Cangcaratan,2,0
15ZA,15ZA-33-03,25,Pancang,Rengas,3,0
15ZA,15ZA-33-03,25,Pancang,Ki dangdeur,1,0
15ZA,15ZA-33-03,25,Pancang,Buluh,5,0
15ZA,15ZA-33-03,25,Pancang,Ki segel,3,0
15ZA,15ZA-33-03,100,Tiang,Taritih,1,53
15ZA,15ZA-33-03,100,Tiang,Angrit,1,61
15ZA,15ZA-33-03,100,Tiang,Bengang,1,65
15ZA,15ZA-33-03,100,Tiang,Purut,1,57
15ZA,15ZA-33-03,100,Tiang,Saryawan,1,73
15ZA,15ZA-33-03,100,Tiang,Heas,1,53
15ZA,15ZA-33-03,400,Pohon,Hantap,1,97
15ZA,15ZA-33-03,400,Pohon,Hanjiat,1,110
15ZA,15ZA-33-03,400,Pohon,Ki huut,1,88
15ZA,15ZA-33-03,400,Pohon,Ceuri,1,124
15ZA,15ZA-33-03,400,Pohon,Purut,1,132
15ZA,15ZA-33-03,400,Pohon,Pinango,1,150
15ZA,15ZA-33-03,400,Pohon,Purut,1,117
15ZA,15ZA-33-03,400,Pohon,Hanjiat,1,111
15ZA,15ZA-33-03,400,Pohon,Ceuri,1,115
15ZA,15ZA-33-03,400,Pohon,Pinango,1,120
15ZA,15ZA-33-03,400,Pohon,Huru nangka,1,97
15ZA,15ZA-33-04,4,TB-semai,Canar,3,0
15ZA,15ZA-33-04,4,TB-semai,Hata,4,0
15ZA,15ZA-33-04,4,TB-semai,Kasongket,2,0
15ZA,15ZA-33-04,4,TB-semai,Lampeni ,6,0
15ZA,15ZA-33-04,4,TB-semai,Hanjuang,1,0
15ZA,15ZA-33-04,4,TB-semai,Ki laja,4,0
15ZA,15ZA-33-04,25,Pancang,Cangkuang,3,0
15ZA,15ZA-33-04,25,Pancang,Kaman,16,0
15ZA,15ZA-33-04,25,Pancang,Saung ringgeng,4,0
15ZA,15ZA-33-04,25,Pancang,Heucit,1,0
15ZA,15ZA-33-04,25,Pancang,Jaha,2,0
15ZA,15ZA-33-04,25,Pancang,Purut,2,0
15ZA,15ZA-33-04,25,Pancang,Ceuri,3,0
15ZA,15ZA-33-04,100,Tiang,Buluh,1,55
15ZA,15ZA-33-04,100,Tiang,Saryawan,1,40
15ZA,15ZA-33-04,100,Tiang,Ki tulang,1,31
15ZA,15ZA-33-04,100,Tiang,Katulampa,1,35
15ZA,15ZA-33-04,100,Tiang,Ki tambaga,1,43
15ZA,15ZA-33-04,100,Tiang,Ki huut,1,65
15ZA,15ZA-33-04,400,Pohon,Purut,1,166
15ZA,15ZA-33-04,400,Pohon,Angrit,1,118
15ZA,15ZA-33-04,400,Pohon,Ki huut,1,84
15ZA,15ZA-33-04,400,Pohon,Ki tambaga,1,43
15ZA,15ZA-33-04,400,Pohon,Ki calung,1,96
15ZA,15ZA-33-04,400,Pohon,Ki huut,1,72
15ZA,15ZA-33-04,400,Pohon,Purut,1,112
15ZA,15ZA-33-04,400,Pohon,Pinango,1,117
15ZA,15ZA-33-04,400,Pohon,Pinango,1,95
15ZA,15ZA-33-04,400,Pohon,Hanjiat,1,125
15ZA,15ZA-33-05,4,TB-semai,Kaman,16,0
15ZA,15ZA-33-05,4,TB-semai,Rotan,5,0
15ZA,15ZA-33-05,4,TB-semai,Kasongket,4,0
15ZA,15ZA-33-05,25,Pancang,Kaman,7,0
15ZA,15ZA-33-05,25,Pancang,Saung ringgeng,5,0
15ZA,15ZA-33-05,25,Pancang,Ceuri,6,0
15ZA,15ZA-33-05,25,Pancang,Benying,3,0
15ZA,15ZA-33-05,25,Pancang,Huru payung,2,0
15ZA,15ZA-33-05,25,Pancang,Kasongket,3,0
15ZA,15ZA-33-05,25,Pancang,Bingbin,3,0
15ZA,15ZA-33-05,25,Pancang,Kakaduan,2,0
15ZA,15ZA-33-05,25,Pancang,Huru medang,3,0
15ZA,15ZA-33-05,100,Tiang,Cangcaratan,1,48
15ZA,15ZA-33-05,100,Tiang,Pinango,1,36
15ZA,15ZA-33-05,100,Tiang,Purut,1,47
15ZA,15ZA-33-05,100,Tiang,Cangcaratan,1,37
15ZA,15ZA-33-05,100,Tiang,Ki calung,1,57
15ZA,15ZA-33-05,100,Tiang,Ki huut,1,48
15ZA,15ZA-33-05,100,Tiang,Ki huut,1,36
15ZA,15ZA-33-05,100,Tiang,Hanjiat,1,47
15ZA,15ZA-33-05,100,Tiang,Ki huut,1,37
15ZA,15ZA-33-05,400,Pohon,Ceuri,1,95
15ZA,15ZA-33-05,400,Pohon,Ki calung,1,164
15ZA,15ZA-33-05,400,Pohon,Hanjiat,1,90
15ZA,15ZA-33-05,400,Pohon,Purut,1,103
15ZA,15ZA-33-05,400,Pohon,Purut,1,96
15ZA,15ZA-33-05,400,Pohon,Hanjiat,1,85
15ZA,15ZA-33-05,400,Pohon,Hanjiat,1,77
15ZA,15ZA-33-05,400,Pohon,Ki huut,1,96
97RF,97RF-21-01,4,TB-semai,Harendong bulu,6,0
97RF,97RF-21-01,4,TB-semai,Cariang,1,0
97RF,97RF-21-01,4,TB-semai,Rotan,3,0
97RF,97RF-21-01,4,TB-semai,Ilat,4,0
97RF,97RF-21-01,4,TB-semai,Hata,3,0
97RF,97RF-21-01,4,TB-semai,Kasongket,2,0
97RF,97RF-21-01,4,TB-semai,Carulang,6,0
97RF,97RF-21-01,4,TB-semai,Patat,2,0
97RF,97RF-21-01,4,TB-semai,Gadel,5,0
97RF,97RF-21-01,25,Pancang,Poreket,1,0
97RF,97RF-21-01,25,Pancang,Hampelas,3,0
97RF,97RF-21-01,25,Pancang,Sauheun,2,0
97RF,97RF-21-01,25,Pancang,Sulangkar,2,0
97RF,97RF-21-01,25,Pancang,Tepus,16,0
97RF,97RF-21-01,25,Pancang,Cangkuang,1,0
97RF,97RF-21-01,25,Pancang,Ki pare,1,0
97RF,97RF-21-01,25,Pancang,Kasongket,2,0
97RF,97RF-21-01,25,Pancang,Benying,4,0
97RF,97RF-21-01,25,Pancang,Rotan,3,0
97RF,97RF-21-01,25,Pancang,Lampeni ,2,0
97RF,97RF-21-01,25,Pancang,Jirak,3,0
97RF,97RF-21-01,100,Tiang,Harupat,1,41
97RF,97RF-21-01,100,Tiang,Angrit,1,64
97RF,97RF-21-01,100,Tiang,Ki sampang,1,61
97RF,97RF-21-01,100,Tiang,Ki kacang,1,61
97RF,97RF-21-01,100,Tiang,Ki segel,1,40
97RF,97RF-21-01,100,Tiang,Ki harupat,1,44
97RF,97RF-21-01,400,Pohon,Ki pare,1,78
97RF,97RF-21-01,400,Pohon,Ki sampang,1,70
97RF,97RF-21-02,4,TB-semai,Laban,5,0
97RF,97RF-21-02,4,TB-semai,Canar,2,0
97RF,97RF-21-02,4,TB-semai,Gadel,1,0
97RF,97RF-21-02,4,TB-semai,Ki barela,1,0
97RF,97RF-21-02,25,Pancang,Bingbin,2,0
97RF,97RF-21-02,25,Pancang,Laban,2,0
97RF,97RF-21-02,25,Pancang,Papakuan,1,0
97RF,97RF-21-02,25,Pancang,Ki sampang,1,0
97RF,97RF-21-02,25,Pancang,Jirak,3,0
97RF,97RF-21-02,25,Pancang,Ceuri,2,0
97RF,97RF-21-02,25,Pancang,Katulampa,1,0
97RF,97RF-21-02,25,Pancang,Hanjuang,3,0
97RF,97RF-21-02,25,Pancang,Ki lilin,2,0
97RF,97RF-21-02,25,Pancang,Ki segel,4,0
97RF,97RF-21-02,25,Pancang,Cangcaratan,2,0
97RF,97RF-21-02,25,Pancang,Purut,2,0
97RF,97RF-21-02,100,Tiang,Ki segel,1,40
97RF,97RF-21-02,100,Tiang,Ki harupat,1,44
97RF,97RF-21-02,100,Tiang,Ki pare,1,40
97RF,97RF-21-02,100,Tiang,Ceuri,1,39
97RF,97RF-21-02,100,Tiang,Ki kacang,1,44
97RF,97RF-21-02,100,Tiang,Ceuri,1,47
97RF,97RF-21-02,100,Tiang,Jirak,1,35
97RF,97RF-21-02,400,Pohon,Laban,1,113
97RF,97RF-21-02,400,Pohon,Katulampa,1,134
97RF,97RF-21-03,4,TB-semai,Paragi,5,0
97RF,97RF-21-03,4,TB-semai,Harendong,6,0
97RF,97RF-21-03,4,TB-semai,Bingbin,4,0
97RF,97RF-21-03,4,TB-semai,Sulangkar,3,0
97RF,97RF-21-03,4,TB-semai,Haraghag,5,0
97RF,97RF-21-03,25,Pancang,Huni,2,0
97RF,97RF-21-03,25,Pancang,Bingbin,6,0
97RF,97RF-21-03,25,Pancang,jirak,3,0
97RF,97RF-21-03,25,Pancang,Ki kacang,1,0
97RF,97RF-21-03,25,Pancang,Ki segel,4,0
97RF,97RF-21-03,25,Pancang,Angrit,3,0
97RF,97RF-21-03,25,Pancang,Katulampa,2,0
97RF,97RF-21-03,25,Pancang,Rotan,8,0
97RF,97RF-21-03,100,Tiang,Ki huut,1,55
97RF,97RF-21-03,100,Tiang,Peuris,1,57
97RF,97RF-21-03,100,Tiang,Katulampa,1,63
97RF,97RF-21-03,100,Tiang,Ki kacang,1,68
97RF,97RF-21-03,100,Tiang,Angrit,1,65
97RF,97RF-21-03,100,Tiang,Angrit,1,57
97RF,97RF-21-03,100,Tiang,Angrit,1,34
97RF,97RF-21-03,100,Tiang,Angrit,1,31
97RF,97RF-21-03,100,Tiang,Ki pare,1,63
97RF,97RF-21-03,100,Tiang,Ki pare,1,47
97RF,97RF-21-03,400,Pohon,Lame,1,83
97RF,97RF-21-03,400,Pohon,Jirak,1,76
97RF,97RF-21-03,400,Pohon,Jirak,1,74
97RF,97RF-21-03,400,Pohon,Angrit,1,79
97RF,97RF-21-03,400,Pohon,Ki pare,1,105
97RF,97RF-21-03,400,Pohon,Ceuri,1,98
97RF,97RF-21-04,4,TB-semai,Harendong,4,0
97RF,97RF-21-04,4,TB-semai,Amis mata,6,0
97RF,97RF-21-04,4,TB-semai,Rotan,3,0
97RF,97RF-21-04,4,TB-semai,Cariang,1,0
97RF,97RF-21-04,4,TB-semai,Bingbin,5,0
97RF,97RF-21-04,4,TB-semai,Haraghag,3,0
97RF,97RF-21-04,25,Pancang,Papakuan,4,0
97RF,97RF-21-04,25,Pancang,Rotan,3,0
97RF,97RF-21-04,25,Pancang,Ki huut,3,0
97RF,97RF-21-04,25,Pancang,Sulangkar,2,0
97RF,97RF-21-04,25,Pancang,Burung dahu,1,0
97RF,97RF-21-04,25,Pancang,Kanyere,3,0
97RF,97RF-21-04,25,Pancang,Jirak,4,0
97RF,97RF-21-04,25,Pancang,Katulampa,4,0
97RF,97RF-21-04,25,Pancang,Mara,2,0
97RF,97RF-21-04,25,Pancang,Lampeni ,3,0
97RF,97RF-21-04,100,Tiang,Dahu,1,33
97RF,97RF-21-04,100,Tiang,Cangcaratan,1,48
97RF,97RF-21-04,100,Tiang,Mara,1,46
97RF,97RF-21-04,100,Tiang,Hareumeung,1,43
97RF,97RF-21-04,100,Tiang,Ki pare,1,44
97RF,97RF-21-04,100,Tiang,Angrit,1,37
97RF,97RF-21-04,100,Tiang,Ki pare,1,64
97RF,97RF-21-04,100,Tiang,Ki beureum,1,68
97RF,97RF-21-04,400,Pohon,Katulampa,1,93
97RF,97RF-21-04,400,Pohon,Cangcaratan,1,100
97RF,97RF-21-04,400,Pohon,Salam,1,451
97RF,97RF-21-04,400,Pohon,Dahu,1,73
97RF,97RF-21-04,400,Pohon,Ki pare,1,70
97RF,97RF-21-05,4,TB-semai,Papakuan,4,0
97RF,97RF-21-05,4,TB-semai,Mara,3,0
97RF,97RF-21-05,4,TB-semai,Bingbin,6,0
97RF,97RF-21-05,4,TB-semai,Bangban,5,0
97RF,97RF-21-05,4,TB-semai,Kalabahe,1,0
97RF,97RF-21-05,4,TB-semai,Cariang,6,0
97RF,97RF-21-05,25,Pancang,Saryawan,1,0
97RF,97RF-21-05,25,Pancang,Bingbin,2,0
97RF,97RF-21-05,25,Pancang,Huru kemplong,6,0
97RF,97RF-21-05,25,Pancang,Tepus,1,0
97RF,97RF-21-05,25,Pancang,Huni,17,0
97RF,97RF-21-05,25,Pancang,Ki tulang,3,0
97RF,97RF-21-05,25,Pancang,Mara,2,0
97RF,97RF-21-05,25,Pancang,Jirak,2,0
97RF,97RF-21-05,25,Pancang,Lampeni ,4,0
97RF,97RF-21-05,25,Pancang,Ki sampang,1,0
97RF,97RF-21-05,25,Pancang,Bangban,7,0
97RF,97RF-21-05,100,Tiang,Cangcaratan,1,42
97RF,97RF-21-05,100,Tiang,Ki beureum,1,32
97RF,97RF-21-05,100,Tiang,Ki pare,1,51
97RF,97RF-21-05,100,Tiang,Ki beureum,1,39
97RF,97RF-21-05,100,Tiang,Ki huut,1,50
97RF,97RF-21-05,100,Tiang,Kanyere,1,63
97RF,97RF-21-05,100,Tiang,Ki pare,1,61
97RF,97RF-21-05,100,Tiang,Jirak,1,63
97RF,97RF-21-05,400,Pohon,Ki pare,1,123
97RF,97RF-21-05,400,Pohon,Ki pare,1,151
97RF,97RF-21-05,400,Pohon,Cangcaratan,1,113
97RF,97RF-21-05,400,Pohon,Ki soge,1,88
97RF,97RF-24-01,4,TB-semai,Cariang,5,0
97RF,97RF-24-01,4,TB-semai,Parasi,6,0
97RF,97RF-24-01,4,TB-semai,Kacembang,1,0
97RF,97RF-24-01,4,TB-semai,Patat,3,0
97RF,97RF-24-01,4,TB-semai,Rotan,4,0
97RF,97RF-24-01,4,TB-semai,Ki barela,4,0
97RF,97RF-24-01,4,TB-semai,Papakuan,3,0
97RF,97RF-24-01,4,TB-semai,Ki asahan,2,0
97RF,97RF-24-01,4,TB-semai,Harendong,5,0
97RF,97RF-24-01,4,TB-semai,Tepus,3,0
97RF,97RF-24-01,4,TB-semai,Mara,1,0
97RF,97RF-24-01,4,TB-semai,Salak,2,0
97RF,97RF-24-01,4,TB-semai,Bangban,6,0
97RF,97RF-24-01,4,TB-semai,Kalabahe,1,0
97RF,97RF-24-01,25,Pancang,Katulampa,3,0
97RF,97RF-24-01,25,Pancang,Ki lilin,4,0
97RF,97RF-24-01,25,Pancang,Ki beureum,5,0
97RF,97RF-24-01,25,Pancang,Tuak kalapa,2,0
97RF,97RF-24-01,25,Pancang,Mara,2,0
97RF,97RF-24-01,25,Pancang,Salak,4,0
97RF,97RF-24-01,25,Pancang,Dacumpit,1,0
97RF,97RF-24-01,100,Tiang,Saryawan,1,56
97RF,97RF-24-01,100,Tiang,Cangcaratan,1,55
97RF,97RF-24-01,100,Tiang,Ki calung,1,48
97RF,97RF-24-01,400,Pohon,Cangcaratan,1,61
97RF,97RF-24-01,400,Pohon,Benying,1,78
97RF,97RF-24-01,400,Pohon,Bengang,1,69
97RF,97RF-24-01,400,Pohon,Padali,1,84
97RF,97RF-24-01,400,Pohon,Heas,1,83
97RF,97RF-24-02,4,TB-semai,Kaman,10,0
97RF,97RF-24-02,4,TB-semai,Rotan,3,0
